"~start_node_id","~start_node_labels","~start_node_property_name","~start_node_property_attributes","~start_node_property_id","~relationship_type","~end_node_id","~end_node_labels","~end_node_property_name","~end_node_property_id","~end_node_property_desc","~start_node_property_desc","~end_node_property_gloss","~start_node_property_gloss","~start_node_property_classes","~end_node_property_attributes","~end_node_property_kind"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:751","ClassSpec","model.phrase","[]","model.phrase","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which can occur at the level of individual words or phrases.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:752","ClassSpec","model.paraPart","[]","model.paraPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements that may appear in paragraphs and similar elements.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:753","ClassSpec","model.limitedPhrase","[]","model.limitedPhrase","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups phrase-level elements excluding those elements primarily intended for transcription of existing sources.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:754","ClassSpec","model.divLike","[]","model.divLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements used to represent un-numbered generic structural divisions.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:755","ClassSpec","model.divGenLike","[]","model.divGenLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements used to represent a structural division which is generated rather than explicitly present in the source.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:756","ClassSpec","model.div1Like","[]","model.div1Like","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups top-level structural divisions.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:757","ClassSpec","model.div2Like","[]","model.div2Like","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups second-level structural divisions.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:758","ClassSpec","model.div3Like","[]","model.div3Like","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups third-level structural divisions.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:759","ClassSpec","model.div4Like","[]","model.div4Like","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups fourth-level structural divisions.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:760","ClassSpec","model.div5Like","[]","model.div5Like","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups fifth-level structural divisions.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:761","ClassSpec","model.div6Like","[]","model.div6Like","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups sixth-level structural divisions.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:762","ClassSpec","model.div7Like","[]","model.div7Like","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups seventh-level structural divisions.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:763","ClassSpec","model.annotationLike","[]","model.annotationLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements used to represent annotations.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:764","ClassSpec","model.annotationPart.body","[]","model.annotationPart.body","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,,,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:765","ClassSpec","model.applicationLike","[]","model.applicationLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements used to record application-specific information about a document in its header.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:766","ClassSpec","model.teiHeaderPart","[]","model.teiHeaderPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups high level elements which may appear more than once in a TEI header.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:767","ClassSpec","model.sourceDescPart","[]","model.sourceDescPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,,,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:768","ClassSpec","model.encodingDescPart","[]","model.encodingDescPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,,,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:769","ClassSpec","model.editorialDeclPart","[]","model.editorialDeclPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,,,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:770","ClassSpec","model.profileDescPart","[]","model.profileDescPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,,,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:771","ClassSpec","model.standOffPart","[]","model.standOffPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,,,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:774","ClassSpec","att.formula","['formula']","att.formula","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"provides attributes for defining a mathematical formula.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:775","ClassSpec","att.locatable","['where']","att.locatable","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"provides attributes for referencing locations by pointing to entries in a canonical list of places.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:776","ClassSpec","model.correspActionPart","[]","model.correspActionPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which define the parts (usually names, dates and places) of one action related to the correspondence.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:777","ClassSpec","model.correspContextPart","[]","model.correspContextPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which may appear as part of the correspContext element.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:778","ClassSpec","model.correspDescPart","[]","model.correspDescPart","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups together metadata elements for describing correspondence.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:786","ClassSpec","att.partials","['extent']","att.partials","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,,,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:797","ClassSpec","model.resource","[]","model.resource","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups separate elements which constitute the content of a digital resource, as opposed to its metadata.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:798","ClassSpec","model.describedResource","[]","model.describedResource","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,,,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:803","ClassSpec","model.objectLike","[]","model.objectLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements which describe objects.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:804","ClassSpec","model.orgStateLike","[]","model.orgStateLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements describing changeable characteristics of an organization which have a definite duration.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:805","ClassSpec","att.personal","['full','sort']","att.personal","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"common attributes for those elements which form part of a name usually, but not necessarily, a personal name.",,"attributes for components of names usually, but not necessarily, personal names",,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:806","ClassSpec","model.placeLike","[]","model.placeLike","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"groups elements used to provide information about places and their relationships.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:808","ClassSpec","att.calendarSystem","['calendar']","att.calendarSystem","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"provides attributes for indicating calendar systems to which a date belongs.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:809","ClassSpec","att.duration.iso","['dur-iso']","att.duration.iso","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module","tei",,,"provides attributes for recording normalized temporal durations.",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:0","elementSpec","teiHeader",,"teiHeader","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['supplies descriptive and declarative metadata associated with a digital resource or set of resources.']",,"['TEI header']","['att.global']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1","elementSpec","fileDesc",,"fileDesc","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['contains a full bibliographic description of an electronic file.']",,"['file description']","['att.global']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:2","elementSpec","titleStmt",,"titleStmt","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['groups information about the title of a work and those responsible for its content.']",,"['title statement']","['att.global']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:3","elementSpec","sponsor",,"sponsor","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['specifies the name of a sponsoring organization or institution.']",,"['sponsor']","['att.global','att.canonical','att.datable','model.respLike']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:4","elementSpec","funder",,"funder","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['specifies the name of an individual','institution','or organization responsible for the funding of a project or text.']",,"['funding body']","['att.global','att.canonical','att.datable','model.respLike']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:5","elementSpec","principal",,"principal","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['supplies the name of the principal researcher responsible for the creation of an electronic text.']",,"['principal researcher']","['att.global','att.canonical','att.datable','model.respLike']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:6","elementSpec","editionStmt",,"editionStmt","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['groups information relating to one edition of a text.']",,"['edition statement']","['att.global']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:7","elementSpec","edition",,"edition","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['describes the particularities of one edition of a text.']",,"['edition']","['att.global','model.biblPart']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:8","elementSpec","extent",,"extent","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['describes the approximate size of a text stored on some carrier medium or of some other object','digital or non-digital','specified in any convenient units.']",,"['extent']","['att.global','model.biblPart']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:9","elementSpec","publicationStmt",,"publicationStmt","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['groups information concerning the publication or distribution of an electronic or other text.']",,"['publication statement']","['att.global']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:10","elementSpec","distributor",,"distributor","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['supplies the name of a person or other agency responsible for the distribution of a text.']",,"['distributor']","['att.global','att.canonical','model.imprintPart','model.publicationStmtPart.agency']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:11","elementSpec","authority",,"authority","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['supplies the name of a person or other agency responsible for making a work available','other than a publisher or distributor.']",,"['release authority']","['att.global','att.canonical','model.publicationStmtPart.agency']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:12","elementSpec","idno",,"idno","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['supplies any form of identifier used to identify some object','such as a bibliographic item','a person','a title','an organization','etc. in a standardized way.']",,"['identifier']","['att.global','att.cmc','att.datable','att.sortable','att.typed','model.msItemPart','model.nameLike','model.personPart','model.publicationStmtPart.detail']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:13","elementSpec","availability",,"availability","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['supplies information about the availability of a text','for example any restrictions on its use or distribution','its copyright status','any licence applying to it','etc.']",,"['availability']","['att.global','att.declarable','model.biblPart','model.publicationStmtPart.detail']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:14","elementSpec","licence",,"licence","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['contains information about a licence or other legal agreement applicable to the text.']",,"[]","['att.global','att.datable','att.pointing','model.availabilityPart']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:15","elementSpec","seriesStmt",,"seriesStmt","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['groups information about the series','if any','to which a publication belongs.']",,"['series statement']","['att.global','att.declarable']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:16","elementSpec","notesStmt",,"notesStmt","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['collects together any notes providing information about a text additional to that recorded in other parts of the bibliographic description.']",,"['notes statement']","['att.global']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:17","elementSpec","sourceDesc",,"sourceDesc","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"[]",,"['source description']","['att.global','att.declarable']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:18","elementSpec","biblFull",,"biblFull","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['contains a fully-structured bibliographic citation','in which all components of the TEI file description are present.']",,"['fully-structured bibliographic citation']","['att.global','att.canonical','att.cmc','att.declarable','att.docStatus','att.sortable','model.biblLike']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:19","elementSpec","encodingDesc",,"encodingDesc","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['documents the relationship between an electronic text and the source or sources from which it was derived.']",,"['encoding description']","['att.global','model.teiHeaderPart']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:20","elementSpec","schemaRef",,"schemaRef","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['describes or points to a related customization or schema file.']",,"['schema reference']","['att.global','att.resourced','att.typed','model.encodingDescPart']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:21","elementSpec","projectDesc",,"projectDesc","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['describes in detail the aim or purpose for which an electronic file was encoded','together with any other relevant information concerning the process by which it was assembled or collected.']",,"['project description']","['att.global','att.declarable','model.encodingDescPart']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:22","elementSpec","samplingDecl",,"samplingDecl","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['contains a prose description of the rationale and methods used in selecting texts','or parts of a text','for inclusion in the resource.']",,"['sampling declaration']","['att.global','att.declarable','model.encodingDescPart']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:23","elementSpec","editorialDecl",,"editorialDecl","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['provides details of editorial principles and practices applied during the encoding of a text.']",,"['editorial practice declaration']","['att.global','att.declarable','model.encodingDescPart']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:24","elementSpec","correction",,"correction","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['states how and under what circumstances corrections have been made in the text.']",,"['correction principles']","['att.global','att.declarable','model.editorialDeclPart']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:25","elementSpec","normalization",,"normalization","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['indicates the extent of normalization or regularization of the original source carried out in converting it to electronic form.']",,"['normalization']","['att.global','att.declarable','model.editorialDeclPart']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:26","elementSpec","quotation",,"quotation","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['specifies editorial practice adopted with respect to quotation marks in the original.']",,"['quotation']","['att.global','att.declarable','model.editorialDeclPart']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:27","elementSpec","hyphenation",,"hyphenation","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['summarizes the way in which hyphenation in a source text has been treated in an encoded version of it.']",,"['hyphenation']","['att.global','att.declarable','model.editorialDeclPart']",,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:28","elementSpec","segmentation",,"segmentation","HAS_MODULE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module","header",,,"['describes the principles according to which the text has been segmented','for example into sentences','tone-units','graphemic strata','etc.']",,"['segmentation']","['att.global','att.declarable','model.editorialDeclPart']",,"header"
