"~id","~labels","gloss","name","id","desc","attributes","classes","kind"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:788","ClassSpec",,"model.lexicalRefinement","model.lexicalRefinement","elements adding further precision to the lexico-grammatical information provided for a dictionary entry.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:790","ClassSpec",,"model.formPart","model.formPart",,"[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:791","ClassSpec",,"model.ptrLike.form","model.ptrLike.form","groups elements used for purposes of location of particular orthographic or pronunciation forms within a dictionary entry.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:797","ClassSpec",,"model.resource","model.resource","groups separate elements which constitute the content of a digital resource, as opposed to its metadata.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:799","ClassSpec",,"model.rdgPart","model.rdgPart","groups elements which mark the beginning or ending of a fragmentary manuscript or other witness.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:803","ClassSpec",,"model.objectLike","model.objectLike","groups elements which describe objects.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:804","ClassSpec",,"model.orgStateLike","model.orgStateLike","groups elements describing changeable characteristics of an organization which have a definite duration.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:806","ClassSpec",,"model.placeLike","model.placeLike","groups elements used to provide information about places and their relationships.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:814","ClassSpec",,"model.fsdDeclPart","model.fsdDeclPart",,"[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:818","ClassSpec",,"model.contentPart","model.contentPart","groups elements which may appear as part of the content element.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:128","Module",,"header",,,,,"header"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:129","Module",,"core",,,,,"core"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:259","Module",,"gaiji",,,,,"gaiji"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:260","Module",,"verse",,,,,"verse"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:262","Module",,"spoken",,,,,"spoken"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:264","Module",,"dictionaries",,,,,"dictionaries"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:789","ClassSpec",,"model.gramPart","model.gramPart",,"[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:393","Module",,"msdescription",,,,,"msdescription"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:394","Module",,"transcr",,,,,"transcr"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:395","Module",,"textcrit",,,,,"textcrit"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:718","ClassSpec",,"model.rdgLike","model.rdgLike","groups elements which contain a single reading, other than the lemma, within a textual variation.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:524","Module",,"namesdates",,,,,"namesdates"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:525","Module",,"figures",,,,,"figures"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:527","Module",,"linking",,,,,"linking"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:528","Module",,"analysis",,,,,"analysis"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:529","Module",,"iso-fs",,,,,"iso-fs"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:609","Module",,"tagdocs",,,,,"tagdocs"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:738","Module",,"tei",,,,,"tei"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:628","ClassSpec",,"att.global.responsibility","att.global.responsibility",,"[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:629","ClassSpec",,"att.global.source","att.global.source",,"[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:666","ClassSpec",,"model.highlighted","model.highlighted","groups phrase-level elements which are typographically distinct.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:676","ClassSpec",,"model.pPart.edit","model.pPart.edit","groups phrase-level elements for simple editorial correction and transcription.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:715","ClassSpec",,"model.identSynonyms","model.identSynonyms","groups elements which provide an explanation, equivalency, or alternative name for a markup construct.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:722","ClassSpec",,"model.divTop","model.divTop","['groups elements appearing at the beginning of a text division','.']","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:726","ClassSpec",,"model.divBottom","model.divBottom","['groups elements appearing at the end of a text division','.']","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:743","ClassSpec",,"model.featureVal","model.featureVal","groups elements which represent feature values in feature structures.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:747","ClassSpec",,"model.pPart.data","model.pPart.data","groups phrase-level elements containing names, dates, numbers, measures, and similar data.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:753","ClassSpec",,"model.limitedPhrase","model.limitedPhrase","groups phrase-level elements excluding those elements primarily intended for transcription of existing sources.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:754","ClassSpec",,"model.divLike","model.divLike","groups elements used to represent un-numbered generic structural divisions.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:760","ClassSpec",,"model.div5Like","model.div5Like","groups fifth-level structural divisions.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:761","ClassSpec",,"model.div6Like","model.div6Like","groups sixth-level structural divisions.","[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:798","ClassSpec",,"model.describedResource","model.describedResource",,"[]",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:45","elementSpec","[]","taxonomy","taxonomy","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:60","elementSpec","['text classification']","textClass","textClass","['groups information which describes the nature or topic of a text in terms of a standard classification scheme','thesaurus','etc.']",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:66","elementSpec","['correspondence description']","correspDesc","correspDesc","['contains a description of the actions related to one act of correspondence.']",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:71","elementSpec","['change']","change","change","['documents a change or set of changes made during the production of a source document','or during the revision of an electronic file.']",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:77","elementSpec","[]","said","said","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:80","elementSpec","['cited quotation']","cit","cit","['contains a quotation from some other document','together with a bibliographic reference to its source. In a dictionary it may contain an example text with at least one occurrence of the word form','used in the sense being described','or a translation of the headword','or an example.']",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:88","elementSpec","['ruby text']","rt","rt","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:89","elementSpec","[]","sic","sic","['contains text reproduced although apparently incorrect or inaccurate.']",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:92","elementSpec","['regularization']","reg","reg","['contains a reading which has been regularized or normalized in some sense.']",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:93","elementSpec","['original form']","orig","orig","['contains a reading which is marked as following the original','rather than being normalized or corrected.']",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:132","elementSpec","['gathering beginning']","gb","gb","['marks the beginning of a new gathering or quire in a transcribed codex.']",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:133","elementSpec","[]","pb","pb","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:137","elementSpec","['monographic level']","monogr","monogr","['contains bibliographic elements describing an item (e.g. a book or journal) published as an independent item (i.e. as a separate physical object).']",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:145","elementSpec","[]","imprint","imprint","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:158","elementSpec","['stage direction']","stage","stage","['contains any kind of stage direction within a dramatic text or fragment.']",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:159","elementSpec","['TEI document']","TEI","TEI","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:160","elementSpec","[]","teiCorpus","teiCorpus","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:161","elementSpec","['text']","text","text","['contains a single text of any kind','whether unitary or composite','for example a poem or drama','a collection of essays','a novel','a dictionary','or a corpus sample.']",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:162","elementSpec","[]","body","body","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:163","elementSpec","[]","group","group","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:165","elementSpec","['text division']","div","div","['contains a subdivision of the front','body','or back of a text.']",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:170","elementSpec","['level-5 text division']","div5","div5","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:171","elementSpec","['level-6 text division']","div6","div6","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:176","elementSpec","['dateline']","dateline","dateline","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:179","elementSpec","['opener']","opener","opener","['groups together dateline','byline','salutation','and similar phrases appearing as a preliminary group at the start of a division','especially of a letter.']",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:180","elementSpec","['closer']","closer","closer","['groups together salutations','datelines','and similar phrases appearing as a final group at the end of a division','especially of a letter.']",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:192","elementSpec","[]","front","front","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:193","elementSpec","[]","back","back","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:195","elementSpec","['character declarations']","charDecl","charDecl","['provides information about nonstandard characters and glyphs.']",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:202","elementSpec","['metrical notation declaration']","metDecl","metDecl","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:234","elementSpec","['writing']","writing","writing","['contains a passage of written text revealed to participants in the course of a spoken text.']",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:278","elementSpec","['manuscript description']","msDesc","msDesc","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:286","elementSpec","[]","locus","locus","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:289","elementSpec","['object type']","objectType","objectType","['contains a word or phrase describing the type of object being referred to.']",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:304","elementSpec","['filiation']","filiation","filiation","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:313","elementSpec","['physical description']","physDesc","physDesc","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:336","elementSpec","['history']","history","history","['groups elements describing the full history of a manuscript','manuscript part','or other object.']",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:340","elementSpec","[]","additional","additional","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:341","elementSpec","['administrative information']","adminInfo","adminInfo","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:347","elementSpec","['manuscript part']","msPart","msPart","['contains information about an originally distinct manuscript or part of a manuscript','which is now part of a composite manuscript.']",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:348","elementSpec","['manuscript fragment']","msFrag","msFrag","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:355","elementSpec","[]","addSpan","addSpan","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:363","elementSpec","['abbreviation marker']","am","am","['contains a sequence of letters or signs present in an abbreviation which are omitted or replaced in the expanded form of the abbreviation.']",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:375","elementSpec","[]","mod","mod","['represents any kind of modification identified within a single document.']",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:382","elementSpec","[]","lem","lem","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:383","elementSpec","[]","rdg","rdg","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:387","elementSpec","['witness list']","listWit","listWit","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:388","elementSpec","['witness']","witness","witness","['contains either a description of a single witness referred to within the critical apparatus','or a list of witnesses which is to be referred to by a single sigil.']",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:432","elementSpec","[]","listRelation","listRelation","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:448","elementSpec","['terrain']","terrain","terrain","['contains information about the physical terrain of a place.']",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:451","elementSpec","[]","object","object","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:457","elementSpec","[]","row","row","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:488","elementSpec","[]","standOff","standOff","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:489","elementSpec","[]","listAnnotation","listAnnotation","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:491","elementSpec","['s-unit']","s","s","['contains a sentence-like division of a text.']",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:503","elementSpec","[]","fsDecl","fsDecl","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:534","elementSpec","['feature library']","fLib","fLib","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:535","elementSpec","['feature-value library']","fvLib","fvLib","['assembles a library of reusable feature value elements (including complete feature structures).']",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:550","elementSpec","[]","respons","respons","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:568","elementSpec","[]","specGrpRef","specGrpRef","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:579","elementSpec","[]","bo","bo","[]",,"[]",
